ge1,ge2,ge3,ge4,ge5,ge6,ses,edu,civ_level,cty
1,1,2,4,4,4,2.12378986409994,none-tertiary,level 2,CHL
1,1,1,3,4,4,3.952315342862221,none-tertiary,level 3,CHL
2,2,2,3,3,3,2.2839524138001988,none-tertiary,level 3,CHL
2,2,2,2,2,2,0.9535438177471798,none-tertiary,level 0,CHL
1,1,1,4,4,4,3.284366885505105,none-tertiary,level 3,CHL
1,1,1,4,4,4,1.6529262581272066,none-tertiary,level 2,CHL
1,1,1,4,4,4,3.071930323873185,none-tertiary,level 1,CHL
1,1,1,4,4,4,2.9762662178940236,none-tertiary,level 3,CHL
1,1,1,3,3,2,3.0187889366420837,tertiary,level 3,CHL
1,1,1,4,4,4,3.899366322190818,none-tertiary,level 0,CHL
2,2,2,4,4,4,4.734845006729638,tertiary,level 2,CHL
1,1,1,4,4,4,1.9206673987661262,none-tertiary,level 3,CHL
1,1,1,4,1,4,3.0825570189428335,tertiary,level 2,CHL
1,1,1,3,3,3,2.2839524138001988,none-tertiary,level 1,CHL
2,2,2,4,4,2,3.2418956868544537,none-tertiary,level 2,CHL
1,1,1,4,4,4,1.931365435657077,none-tertiary,level 2,CHL
2,3,1,4,4,4,3.1675519020829404,none-tertiary,level 1,CHL
1,1,1,4,4,4,2.731588100745486,none-tertiary,level 2,CHL
2,2,1,3,3,3,2.1771959290212965,none-tertiary,level 2,CHL
1,1,1,4,4,4,1.3092917964252802,none-tertiary,level 2,CHL
1,1,1,4,4,4,3.9311369577282633,tertiary,level 2,CHL
2,2,2,3,3,3,3.645065461999417,none-tertiary,level 2,CHL
2,1,1,3,4,4,2.219907293241243,none-tertiary,level 1,CHL
1,1,1,4,4,4,0.8670382622875157,none-tertiary,level 3,CHL
1,1,1,4,4,4,2.667708608607765,none-tertiary,level 2,CHL
1,1,1,4,4,4,2.9656341873799263,none-tertiary,level 2,CHL
1,2,1,3,3,3,2.4226298475052794,none-tertiary,level 3,CHL
1,1,1,4,2,3,4.998779535160276,tertiary,level 3,CHL
2,2,2,3,2,2,2.880558177032969,tertiary,level 0,CHL
1,2,1,3,3,2,4.438987999215622,tertiary,level 2,CHL
2,2,1,2,2,1,2.486596196879272,none-tertiary,level 1,CHL
1,1,1,4,4,4,2.6251101742534826,none-tertiary,level 2,CHL
1,1,1,3,3,3,2.3586393691613696,none-tertiary,level 2,CHL
1,1,1,4,4,4,3.1887955007230295,none-tertiary,level 2,CHL
2,2,1,4,3,3,3.284366885505105,none-tertiary,level 0,CHL
1,1,1,4,4,4,2.198553092196753,none-tertiary,level 1,CHL
1,1,1,4,4,4,4.491839739614147,tertiary,level 3,CHL
1,1,1,4,4,4,2.166516227316645,none-tertiary,level 3,CHL
1,1,1,4,4,4,2.433292563695049,none-tertiary,level 3,CHL
1,1,1,3,3,3,2.486596196879272,none-tertiary,level 2,CHL
1,1,1,4,4,4,2.571848227309226,none-tertiary,level 1,CHL
1,1,1,4,1,3,3.7722464974179246,none-tertiary,level 3,CHL
1,1,1,4,4,3,2.4226298475052794,none-tertiary,level 2,CHL
1,1,1,4,3,4,2.305295053746036,none-tertiary,level 3,CHL
1,1,1,3,3,3,3.485999725436925,none-tertiary,level 1,CHL
1,1,1,4,4,4,2.9762662178940236,none-tertiary,level 2,CHL
1,1,1,4,4,2,3.719261960806152,none-tertiary,level 2,CHL
1,1,1,4,4,3,2.78480469857312,none-tertiary,level 2,CHL
1,1,1,4,4,3,2.518570523991474,none-tertiary,level 3,CHL
1,1,1,4,4,1,4.6397777164796175,tertiary,level 2,CHL
1,1,1,4,4,4,2.379972250435111,none-tertiary,level 3,CHL
2,2,1,4,4,4,3.3480590136918043,tertiary,level 2,CHL
1,1,1,4,1,4,3.0081590635093605,none-tertiary,level 1,CHL
1,1,1,4,4,4,3.698065136402141,tertiary,level 1,CHL
1,1,1,4,3,4,3.337444869395037,none-tertiary,level 3,CHL
1,2,1,4,1,4,2.8699211739458503,none-tertiary,level 1,CHL
1,1,1,4,4,4,3.156929340656705,none-tertiary,level 2,CHL
1,1,1,4,4,4,3.4011225592240053,tertiary,level 3,CHL
1,1,1,4,4,4,4.555250117877206,tertiary,level 3,CHL
1,1,1,4,4,3,4.6397777164796175,tertiary,level 1,CHL
1,1,1,2,1,3,2.571848227309226,none-tertiary,level 0,CHL
1,1,1,4,4,4,1.2447257255468136,none-tertiary,level 2,CHL
1,1,1,2,1,2,1.9527589759479738,none-tertiary,level 1,CHL
1,1,1,3,1,4,1.5778515990454591,none-tertiary,level 1,CHL
1,1,1,3,3,3,2.337303732345996,none-tertiary,level 1,CHL
1,1,1,2,3,2,2.8699211739458503,none-tertiary,level 1,CHL
2,1,1,4,4,4,2.1771959290212965,none-tertiary,level 2,CHL
1,3,1,3,3,3,2.7102973316913204,none-tertiary,level 0,CHL
1,1,1,4,4,4,2.070364613386608,none-tertiary,level 0,CHL
1,1,1,4,4,4,2.78480469857312,none-tertiary,level 1,CHL
1,1,1,1,1,1,2.816727670337554,none-tertiary,level 0,CHL
2,1,1,4,4,4,2.880558177032969,none-tertiary,level 1,CHL
1,1,1,1,1,1,2.070364613386608,none-tertiary,level 0,CHL
2,2,2,3,3,3,1.3092917964252802,none-tertiary,level 2,CHL
2,2,2,2,2,1,3.581451309351089,tertiary,level 1,CHL
1,1,1,3,3,3,1.3092917964252802,none-tertiary,level 0,CHL
1,1,1,4,4,4,1.8029317233243098,none-tertiary,level 3,CHL
1,1,1,4,4,4,4.100519159574187,tertiary,level 2,CHL
1,1,1,4,4,4,2.305295053746036,none-tertiary,level 2,CHL
1,1,1,4,3,4,2.635760702049374,none-tertiary,level 0,CHL
1,1,1,3,4,4,2.305295053746036,none-tertiary,level 1,CHL
1,1,1,2,2,3,2.8699211739458503,none-tertiary,level 0,CHL
1,1,1,4,4,4,1.8029317233243098,none-tertiary,level 2,CHL
1,1,1,4,4,4,2.1771959290212965,none-tertiary,level 3,CHL
1,1,1,4,4,1,4.259224184678671,tertiary,level 3,CHL
1,1,1,1,2,1,3.2631322728564176,tertiary,level 0,CHL
1,1,1,4,4,4,4.037012768180125,none-tertiary,level 3,CHL
1,1,1,4,4,4,4.819326370710989,tertiary,level 2,CHL
1,1,1,3,3,4,5.0198855605575154,tertiary,level 1,CHL
1,1,1,3,3,3,4.343832143867532,none-tertiary,level 3,CHL
2,3,1,1,1,3,3.835813929611364,tertiary,level 0,CHL
1,1,1,4,3,3,2.1344725961045103,none-tertiary,level 2,CHL
2,2,2,3,3,3,4.998779535160276,tertiary,level 3,CHL
1,1,1,4,4,4,3.6556662721497464,none-tertiary,level 3,CHL
1,1,1,4,4,4,4.851001410991921,tertiary,level 3,CHL
1,1,1,4,4,4,4.755967350823294,tertiary,level 2,CHL
1,1,1,4,4,4,4.819326370710989,tertiary,level 3,CHL
1,1,1,4,4,4,4.491839739614147,tertiary,level 2,CHL
1,1,1,4,4,4,4.364980439228144,none-tertiary,level 2,CHL
1,1,4,4,4,4,5.547137924254576,tertiary,level 1,CHL
1,1,1,4,4,4,3.888775290376217,tertiary,level 0,CHL
1,1,1,4,4,3,3.952315342862221,tertiary,level 1,CHL
1,1,1,4,4,3,3.5496381992411647,tertiary,level 1,CHL
1,1,1,4,4,4,4.322682378169567,tertiary,level 3,CHL
1,1,1,4,4,2,4.967118109251435,tertiary,level 3,CHL
1,1,1,4,4,4,3.284366885505105,none-tertiary,level 2,CHL
1,1,1,4,4,4,4.037012768180125,tertiary,level 2,CHL
1,1,1,1,1,1,2.731588100745486,none-tertiary,level 0,CHL
1,2,2,1,1,1,1.6850860800371692,none-tertiary,level 1,CHL
1,1,1,4,4,4,1.7172371395868562,none-tertiary,level 0,CHL
1,1,1,4,3,3,1.8029317233243098,none-tertiary,level 2,CHL
2,2,1,1,2,1,1.6850860800371692,none-tertiary,level 0,CHL
2,2,2,2,2,2,1.3092917964252802,none-tertiary,level 0,CHL
1,1,4,4,4,2,1.7172371395868562,none-tertiary,level 0,CHL
1,1,1,4,4,4,1.4812516474076294,none-tertiary,level 1,CHL
2,2,1,3,3,3,3.3055995379222924,none-tertiary,level 0,CHL
2,1,2,1,2,1,0.8345675023548669,none-tertiary,level 1,CHL
2,1,1,3,4,3,3.125058586790336,none-tertiary,level 1,CHL
1,1,1,4,4,4,2.369306152642361,none-tertiary,level 1,CHL
2,1,1,4,4,4,1.5778515990454591,none-tertiary,level 1,CHL
1,1,3,1,2,3,2.8273675100798714,none-tertiary,level 1,CHL
1,1,1,4,1,4,1.3415576450425593,none-tertiary,level 2,CHL
1,1,4,1,1,4,1.1908842016383372,none-tertiary,level 1,CHL
2,2,2,3,3,3,3.4647832286641442,tertiary,level 0,CHL
1,1,1,1,1,1,4.851001410991921,tertiary,level 1,CHL
1,1,1,4,4,4,4.121684825272964,tertiary,level 1,CHL
2,2,1,4,4,4,2.3479718968023717,none-tertiary,level 0,CHL
1,1,4,4,4,4,3.5708473894375445,none-tertiary,level 0,CHL
1,1,1,4,4,2,3.7934373284636402,tertiary,level 3,CHL
1,1,1,4,3,4,3.4223446573918537,none-tertiary,level 1,CHL
1,1,1,4,3,4,2.6996510526830617,none-tertiary,level 2,CHL
1,1,1,3,3,3,3.634464211599674,none-tertiary,level 1,CHL
1,1,1,4,4,3,2.1771959290212965,none-tertiary,level 1,CHL
1,1,4,4,1,4,3.560243019860124,tertiary,level 2,CHL
1,1,1,3,3,3,2.8486454766500016,none-tertiary,level 2,CHL
1,1,1,4,4,4,3.2737498250257353,none-tertiary,level 0,CHL
2,2,2,3,2,2,2.454615997620502,none-tertiary,level 0,CHL
1,1,1,4,4,3,2.9231006020152295,none-tertiary,level 0,CHL
1,1,1,1,1,1,3.231276649697514,tertiary,level 0,CHL
2,1,2,3,2,3,4.18517254344043,none-tertiary,level 0,CHL
2,3,2,4,4,4,3.29498345592929,none-tertiary,level 2,CHL
2,2,2,3,3,3,3.645065461999417,tertiary,level 0,CHL
2,2,2,3,3,3,3.050675357020946,tertiary,level 1,CHL
2,2,1,4,3,4,3.666266643363718,tertiary,level 1,CHL
1,1,1,4,4,4,2.337303732345996,none-tertiary,level 0,CHL
2,3,1,3,1,1,2.9231006020152295,none-tertiary,level 0,CHL
1,1,1,3,3,3,2.465276721316573,none-tertiary,level 1,CHL
1,1,1,4,4,4,1.8778666924623184,none-tertiary,level 2,CHL
1,1,1,4,4,4,1.8671643512576035,none-tertiary,level 1,CHL
1,1,1,4,3,4,4.417844792808369,tertiary,level 2,CHL
2,2,2,3,2,3,1.2554899936951316,none-tertiary,level 1,CHL
1,1,1,4,4,3,2.486596196879272,none-tertiary,level 3,CHL
1,1,1,4,4,4,3.5390329261946007,none-tertiary,level 0,CHL
1,1,1,4,4,4,2.369306152642361,none-tertiary,level 1,CHL
2,2,2,2,2,2,4.280378406087213,tertiary,level 0,CHL
1,1,1,4,4,4,1.8671643512576035,none-tertiary,level 0,CHL
1,1,1,4,4,3,2.944368491410696,none-tertiary,level 2,CHL
2,2,1,3,3,3,2.50791306264104,none-tertiary,level 2,CHL
2,2,2,2,2,2,3.8146264693094425,tertiary,level 0,CHL
1,1,1,4,4,4,3.50721437850084,none-tertiary,level 2,CHL
2,2,1,3,3,3,2.198553092196753,none-tertiary,level 3,CHL
1,1,1,4,4,4,2.219907293241243,none-tertiary,level 3,CHL
1,1,1,4,1,3,2.4226298475052794,none-tertiary,level 1,CHL
1,1,1,4,4,3,1.6850860800371692,none-tertiary,level 2,CHL
1,1,1,4,4,4,2.486596196879272,none-tertiary,level 0,CHL
1,1,1,4,4,4,2.657059916693524,none-tertiary,level 3,CHL
1,1,1,4,4,4,2.048989027849649,none-tertiary,level 1,CHL
2,1,2,4,2,1,3.125058586790336,none-tertiary,level 1,CHL
1,1,1,4,1,1,2.4759367867645485,none-tertiary,level 0,CHL
1,1,1,4,3,3,2.486596196879272,none-tertiary,level 3,CHL
1,1,1,3,4,4,2.102422094049903,none-tertiary,level 2,CHL
2,1,1,3,4,4,3.2206571142018205,none-tertiary,level 3,CHL
1,1,1,4,4,4,1.9420626264532945,none-tertiary,level 1,CHL
1,1,1,4,4,4,2.731588100745486,none-tertiary,level 2,CHL
1,1,2,4,3,3,2.4013024015693425,none-tertiary,level 3,CHL
1,1,1,4,4,4,4.058183139399441,tertiary,level 1,CHL
1,1,1,1,1,1,1.8029317233243098,none-tertiary,level 0,CHL
2,2,2,3,3,3,3.2206571142018205,none-tertiary,level 3,CHL
1,1,1,4,4,1,1.8029317233243098,none-tertiary,level 1,CHL
1,1,1,4,1,4,2.369306152642361,none-tertiary,level 1,CHL
2,2,2,3,3,3,2.2732800274416927,none-tertiary,level 1,CHL
1,1,1,4,3,4,2.070364613386608,none-tertiary,level 3,CHL
1,1,1,3,2,1,1.8029317233243098,none-tertiary,level 2,CHL
1,1,1,4,4,4,2.8592836078696826,none-tertiary,level 3,CHL
1,1,1,3,3,3,2.305295053746036,none-tertiary,level 2,CHL
1,1,1,4,4,3,2.58250186648835,none-tertiary,level 2,CHL
1,1,1,3,3,3,1.9527589759479738,none-tertiary,level 3,CHL
1,1,1,3,3,3,2.7528765004399998,none-tertiary,level 2,CHL
1,1,1,3,4,4,3.2206571142018205,none-tertiary,level 3,CHL
1,2,3,3,3,3,3.4223446573918537,none-tertiary,level 1,CHL
1,1,1,4,4,4,3.899366322190818,none-tertiary,level 3,CHL
1,1,1,3,3,3,3.5496381992411647,none-tertiary,level 2,CHL
1,1,1,4,4,4,4.512977943794931,none-tertiary,level 1,CHL
1,1,1,3,4,4,2.1344725961045103,none-tertiary,level 1,CHL
1,1,1,4,3,3,1.8350520506036143,none-tertiary,level 2,CHL
1,1,2,4,2,2,2.0276102575542216,none-tertiary,level 2,CHL
1,1,1,4,4,3,2.369306152642361,none-tertiary,level 2,CHL
1,1,1,4,4,4,4.290954956532273,tertiary,level 2,CHL
1,1,1,4,4,4,4.396700141394075,none-tertiary,level 2,CHL
3,2,3,2,2,3,2.6251101742534826,none-tertiary,level 0,CHL
1,1,1,3,3,3,2.454615997620502,none-tertiary,level 1,CHL
1,1,1,4,3,4,3.3268302430575916,none-tertiary,level 1,CHL
1,1,2,2,2,3,2.230583292144536,none-tertiary,level 1,CHL
1,1,1,4,4,3,4.998779535160276,tertiary,level 0,CHL
2,2,2,3,3,3,4.259224184678671,tertiary,level 1,CHL
1,1,1,4,4,4,4.026426988580845,tertiary,level 2,CHL
2,2,1,4,4,3,1.7493796054903816,none-tertiary,level 2,CHL
1,1,1,4,4,4,3.7722464974179246,none-tertiary,level 3,CHL
1,1,1,1,1,1,4.671469876000119,tertiary,level 2,CHL
1,1,1,4,4,4,3.0400470814760583,none-tertiary,level 3,CHL
1,1,1,3,4,4,4.6397777164796175,tertiary,level 3,CHL
1,1,1,3,4,3,3.878183846664758,tertiary,level 2,CHL
1,1,1,4,4,3,3.337444869395037,none-tertiary,level 2,CHL
1,1,1,3,3,3,2.667708608607765,none-tertiary,level 1,CHL
1,1,1,4,4,4,5.114847073168237,tertiary,level 3,CHL
1,1,1,4,4,4,2.635760702049374,none-tertiary,level 2,CHL
1,1,1,4,4,4,4.111102186925292,tertiary,level 1,CHL
1,1,1,4,4,4,4.819326370710989,tertiary,level 3,CHL
1,1,4,4,4,4,3.337444869395037,none-tertiary,level 2,CHL
1,1,1,4,4,4,4.3544064748803795,tertiary,level 2,CHL
1,1,1,3,3,3,4.523546515328017,tertiary,level 1,CHL
1,1,1,4,4,2,3.4117338439319527,none-tertiary,level 2,CHL
1,1,1,4,4,4,3.14630626881634,tertiary,level 3,CHL
1,1,1,4,4,2,2.8273675100798714,none-tertiary,level 3,CHL
1,1,1,4,4,4,3.2206571142018205,none-tertiary,level 2,CHL
1,1,1,4,4,3,2.9762662178940236,none-tertiary,level 3,CHL
1,1,1,4,4,4,4.322682378169567,tertiary,level 3,CHL
1,1,1,4,4,4,3.7722464974179246,none-tertiary,level 3,CHL
1,1,1,4,4,4,4.290954956532273,tertiary,level 2,CHL
1,1,1,4,4,4,3.8252204089291637,tertiary,level 3,CHL
1,1,1,4,4,4,4.089935742186955,tertiary,level 2,CHL
1,1,1,4,4,4,2.9762662178940236,none-tertiary,level 2,CHL
1,1,1,4,4,4,3.0400470814760583,none-tertiary,level 3,CHL
1,1,1,4,4,4,4.238068462882199,tertiary,level 2,CHL
1,1,1,4,4,4,2.219907293241243,none-tertiary,level 1,CHL
1,1,1,4,4,4,3.485999725436925,none-tertiary,level 2,CHL
1,1,1,4,3,2,5.16759256260568,tertiary,level 2,CHL
1,1,1,1,1,1,3.719261960806152,none-tertiary,level 1,CHL
1,1,1,4,1,4,4.6397777164796175,tertiary,level 1,CHL
1,1,1,4,2,4,1.9527589759479738,none-tertiary,level 2,CHL
1,1,1,3,4,4,4.17459221772722,tertiary,level 2,CHL
1,1,1,4,4,4,2.667708608607765,none-tertiary,level 2,CHL
1,1,1,1,3,4,3.581451309351089,none-tertiary,level 1,CHL
1,1,1,4,4,4,3.6132603847605242,none-tertiary,level 3,CHL
1,1,1,4,4,4,1.1908842016383372,none-tertiary,level 2,CHL
1,1,1,3,3,3,4.290954956532273,tertiary,level 3,CHL
1,1,1,4,4,4,2.5611939579206173,none-tertiary,level 1,CHL
1,1,1,2,2,2,2.03830004293846,none-tertiary,level 1,CHL
1,1,1,1,1,1,3.4966072817122837,tertiary,level 1,CHL
1,1,2,4,3,3,2.3159653141130963,none-tertiary,level 2,CHL
2,2,2,3,3,3,3.231276649697514,tertiary,level 2,CHL
1,1,1,4,4,4,2.337303732345996,none-tertiary,level 3,CHL
1,1,1,4,4,4,4.259224184678671,tertiary,level 2,CHL
4,4,1,1,4,4,2.78480469857312,tertiary,level 2,CHL
1,1,1,4,4,4,3.8146264693094425,tertiary,level 1,CHL
1,1,1,4,4,3,3.6132603847605242,tertiary,level 3,CHL
1,1,1,4,4,4,3.9205471547257074,none-tertiary,level 2,CHL
1,1,1,3,4,4,2.048989027849649,none-tertiary,level 1,CHL
1,1,1,4,4,4,2.2626069255855055,none-tertiary,level 2,CHL
1,1,1,3,3,3,2.251933104759863,none-tertiary,level 2,CHL
2,2,2,4,4,3,1.9527589759479738,none-tertiary,level 1,CHL
1,1,1,4,4,4,2.518570523991474,none-tertiary,level 3,CHL
1,1,2,3,2,2,2.219907293241243,none-tertiary,level 1,CHL
1,1,1,4,4,3,3.5496381992411647,none-tertiary,level 3,CHL
1,1,4,3,4,2,2.667708608607765,none-tertiary,level 1,CHL
1,1,2,3,1,1,2.78480469857312,none-tertiary,level 1,CHL
1,1,1,4,4,4,2.933734821911588,none-tertiary,level 3,CHL
2,1,1,4,3,4,3.13568268478919,none-tertiary,level 3,CHL
2,2,2,3,3,3,2.78480469857312,none-tertiary,level 3,CHL
1,1,1,3,3,3,2.78480469857312,none-tertiary,level 2,CHL
1,1,1,4,4,3,3.5496381992411647,none-tertiary,level 2,CHL
2,2,2,3,3,3,3.7616504450223407,tertiary,level 2,CHL
1,1,1,4,4,4,2.0062282679552967,none-tertiary,level 2,CHL
1,1,1,4,4,4,3.0081590635093605,none-tertiary,level 3,CHL
1,1,1,4,4,4,2.6251101742534826,none-tertiary,level 2,CHL
2,2,2,3,4,3,3.5920547809700842,none-tertiary,level 0,CHL
1,1,2,3,3,3,2.571848227309226,none-tertiary,level 0,CHL
1,1,1,4,4,4,1.8029317233243098,none-tertiary,level 3,CHL
1,1,2,1,1,2,1.8029317233243098,none-tertiary,level 1,CHL
1,1,1,4,4,4,3.125058586790336,none-tertiary,level 3,CHL
2,2,1,3,3,3,2.081051222466144,none-tertiary,level 2,CHL
1,2,1,3,4,4,2.113106364745307,none-tertiary,level 2,CHL
2,2,1,4,4,4,2.155835773822917,none-tertiary,level 0,CHL
1,1,1,4,4,4,2.571848227309226,none-tertiary,level 2,CHL
2,2,2,2,2,3,1.406056374509725,none-tertiary,level 1,CHL
2,3,3,3,2,4,2.518570523991474,none-tertiary,level 0,CHL
1,1,2,3,3,1,2.379972250435111,none-tertiary,level 1,CHL
2,2,3,4,2,2,1.6207574984340007,none-tertiary,level 1,CHL
2,2,3,3,2,2,2.731588100745486,none-tertiary,level 0,CHL
2,2,2,2,2,2,2.0062282679552967,none-tertiary,level 0,CHL
1,1,1,1,3,3,2.657059916693524,none-tertiary,level 1,CHL
2,2,2,2,2,2,2.337303732345996,none-tertiary,level 1,CHL
1,1,1,1,1,1,1.6850860800371692,none-tertiary,level 0,CHL
1,1,1,1,1,1,1.6422043401802697,none-tertiary,level 1,CHL
1,1,1,2,2,3,2.305295053746036,none-tertiary,level 0,CHL
1,1,1,3,2,3,3.050675357020946,tertiary,level 0,CHL
1,1,1,3,3,4,1.9848430237555705,none-tertiary,level 1,CHL
2,2,2,3,3,3,2.070364613386608,none-tertiary,level 1,CHL
1,1,2,2,3,3,1.6207574984340007,none-tertiary,level 0,CHL
2,2,1,4,3,4,2.219907293241243,none-tertiary,level 2,CHL
1,1,1,4,3,3,2.2626069255855055,none-tertiary,level 2,CHL
1,1,1,4,4,4,2.731588100745486,none-tertiary,level 2,CHL
1,2,1,3,4,2,1.3415576450425593,none-tertiary,level 0,CHL
2,2,2,3,1,2,2.6996510526830617,tertiary,level 0,CHL
2,1,1,4,3,4,1.6100325610255077,none-tertiary,level 3,CHL
1,1,1,4,4,4,2.731588100745486,none-tertiary,level 1,CHL
1,1,1,4,4,4,4.322682378169567,tertiary,level 2,CHL
1,1,1,4,3,4,3.2525142273515257,none-tertiary,level 0,CHL
1,1,1,4,4,4,1.4812516474076294,none-tertiary,level 1,CHL
1,1,1,1,1,1,0.8670382622875157,none-tertiary,level 0,CHL
2,2,2,2,2,3,1.6100325610255077,none-tertiary,level 0,CHL
1,1,1,3,3,3,2.933734821911588,none-tertiary,level 2,CHL
1,1,2,2,2,2,2.838006778115907,none-tertiary,level 1,CHL
1,1,1,3,4,3,1.2231931890619372,none-tertiary,level 1,CHL
1,1,1,4,4,4,2.6996510526830617,none-tertiary,level 1,CHL
2,1,1,4,3,4,2.933734821911588,none-tertiary,level 1,CHL
2,2,2,3,1,2,1.8029317233243098,none-tertiary,level 1,CHL
1,1,1,3,3,4,3.719261960806152,none-tertiary,level 3,CHL
2,1,1,4,4,2,2.03830004293846,none-tertiary,level 1,CHL
2,2,2,4,4,4,3.0294182753214134,none-tertiary,level 2,CHL
1,1,1,4,4,4,3.3586726775196523,none-tertiary,level 1,CHL
1,1,1,4,4,4,2.4013024015693425,none-tertiary,level 1,CHL
2,2,1,2,3,4,1.5456612615206202,none-tertiary,level 1,CHL
2,2,2,2,2,2,1.7493796054903816,none-tertiary,level 0,CHL
1,1,1,3,3,2,1.5993066033665273,none-tertiary,level 1,CHL
1,1,2,2,1,3,3.4223446573918537,none-tertiary,level 1,CHL
2,2,2,2,2,2,2.219907293241243,none-tertiary,level 1,CHL
1,1,1,1,1,1,1.7493796054903816,none-tertiary,level 0,CHL
1,1,1,3,3,3,1.5349290310768493,none-tertiary,level 0,CHL
1,1,1,1,1,1,2.0169196673558614,none-tertiary,level 0,CHL
1,2,2,1,3,1,3.13568268478919,none-tertiary,level 1,CHL
1,1,2,3,3,2,2.4013024015693425,none-tertiary,level 0,CHL
1,2,1,3,4,4,3.0825570189428335,none-tertiary,level 2,CHL
1,1,1,2,3,4,1.8885681627691595,none-tertiary,level 1,CHL
1,1,1,4,4,4,0.3557022032383413,none-tertiary,level 0,CHL
1,1,1,1,1,1,1.931365435657077,none-tertiary,level 0,CHL
1,1,1,4,4,4,4.322682378169567,none-tertiary,level 3,CHL
2,2,2,3,3,2,1.1908842016383372,none-tertiary,level 1,CHL
3,2,2,3,2,3,1.6850860800371692,none-tertiary,level 0,CHL
1,1,1,4,4,4,2.369306152642361,none-tertiary,level 3,CHL
1,1,1,1,2,2,1.4597729695208665,none-tertiary,level 1,CHL
1,1,1,4,4,4,2.7102973316913204,none-tertiary,level 0,CHL
1,1,2,2,2,3,2.0596772165826023,none-tertiary,level 0,CHL
2,2,1,3,4,3,2.070364613386608,none-tertiary,level 1,CHL
2,1,2,3,3,3,2.294624088099657,none-tertiary,level 2,CHL
1,1,2,3,1,1,1.6743671215171467,none-tertiary,level 0,CHL
2,2,2,3,3,3,1.51346134752808,none-tertiary,level 1,CHL
2,2,2,3,3,3,1.3953095733143446,none-tertiary,level 0,CHL
2,2,2,3,3,3,1.9848430237555705,none-tertiary,level 1,CHL
1,1,1,3,3,3,1.4275464676809944,none-tertiary,level 1,CHL
2,2,2,3,3,3,1.7172371395868562,none-tertiary,level 0,CHL
4,4,3,4,3,4,1.2231931890619372,none-tertiary,level 0,CHL
1,1,1,3,3,3,3.5496381992411647,none-tertiary,level 0,CHL
1,1,1,3,3,3,1.9527589759479738,none-tertiary,level 0,CHL
1,1,2,4,2,4,3.156929340656705,none-tertiary,level 1,CHL
1,2,2,3,1,2,1.9527589759479738,none-tertiary,level 0,CHL
1,1,2,3,3,3,2.912465829661981,none-tertiary,level 1,CHL
1,1,1,4,4,4,1.8029317233243098,none-tertiary,level 2,CHL
1,1,1,1,1,1,1.07230797120779,none-tertiary,level 0,CHL
1,1,1,4,4,4,1.3953095733143446,none-tertiary,level 1,CHL
1,2,1,4,3,4,2.731588100745486,none-tertiary,level 1,CHL
2,2,2,3,3,3,1.6636471830456498,none-tertiary,level 0,CHL
1,1,1,4,4,3,1.931365435657077,none-tertiary,level 1,CHL
1,1,1,4,4,4,1.5885796184184244,none-tertiary,level 1,CHL
1,2,1,1,3,3,2.2839524138001988,none-tertiary,level 1,CHL
2,2,2,2,2,2,1.8671643512576035,none-tertiary,level 0,CHL
1,2,3,3,4,2,2.6996510526830617,none-tertiary,level 0,CHL
1,1,1,3,3,3,1.9206673987661262,none-tertiary,level 2,CHL
1,3,1,4,4,4,1.4597729695208665,none-tertiary,level 0,CHL
2,1,1,4,4,3,2.070364613386608,none-tertiary,level 1,CHL
1,1,1,4,2,3,1.6850860800371692,none-tertiary,level 2,CHL
2,2,2,3,3,2,1.8671643512576035,none-tertiary,level 0,CHL
1,1,1,4,4,4,3.0400470814760583,none-tertiary,level 2,CHL
1,2,2,3,2,2,2.369306152642361,none-tertiary,level 2,CHL
1,1,1,3,4,4,2.635760702049374,none-tertiary,level 1,CHL
4,4,4,4,4,4,1.8029317233243098,none-tertiary,level 0,CHL
1,1,1,3,4,3,1.8029317233243098,none-tertiary,level 0,CHL
2,1,1,3,1,2,0.8670382622875157,none-tertiary,level 0,CHL
2,1,1,4,4,4,3.3268302430575916,none-tertiary,level 1,CHL
1,1,1,4,4,4,4.724283330470356,tertiary,level 3,CHL
2,2,2,3,3,3,2.4439546127356326,none-tertiary,level 1,CHL
1,1,1,3,3,3,4.481270105255667,tertiary,level 2,CHL
1,1,1,4,4,4,3.369285862440197,none-tertiary,level 2,CHL
1,1,1,4,4,4,1.8457570355544242,none-tertiary,level 2,CHL
1,1,1,4,4,4,4.312106941634466,tertiary,level 3,CHL
1,1,1,4,3,4,3.29498345592929,tertiary,level 3,CHL
1,2,1,4,4,4,3.369285862440197,none-tertiary,level 1,CHL
2,2,1,4,4,3,1.974149169938221,none-tertiary,level 2,CHL
1,1,1,4,1,3,3.31621513309746,tertiary,level 1,CHL
1,1,1,3,2,3,2.8699211739458503,none-tertiary,level 1,CHL
1,1,1,4,4,4,4.407272648172233,tertiary,level 2,CHL
1,1,1,3,4,3,1.6743671215171467,none-tertiary,level 0,CHL
1,2,2,3,2,2,2.58250186648835,none-tertiary,level 2,CHL
1,1,1,4,4,4,2.048989027849649,none-tertiary,level 3,CHL
1,1,1,4,4,4,3.7934373284636402,none-tertiary,level 2,CHL
1,2,1,3,3,2,1.727952241591914,none-tertiary,level 1,CHL
1,2,1,4,4,4,3.7404570603287604,none-tertiary,level 3,CHL
2,2,2,3,3,2,2.8699211739458503,none-tertiary,level 1,CHL
