"","UnID","IDCNTRY","p_mat","p_len","p_cie","DEPENDENCIA","RURALIDAD","GENERO","EDAD","DQA6IT10_01","DQA6IT10_02","DQA6IT11_01","DQA6IT11_02","DQA6IT11_03","DQA6IT11_04","DQA6IT11_05","DQA6IT11_06","DQA6IT11_07","DQA6IT12_01","DQA6IT12_02","DQA6IT12_03","DQA6IT12_04","DQA6IT12_05","DQA6IT12_06","DQA6IT12_07","DQA6IT12_08","DQA6IT14","DQA6IT17_01","DQA6IT17_02","DQA6IT17_03","DQA6IT17_04","DQA6IT17_05","DQA6IT17_06","DQA6IT17_07","DQA6IT17_08","DQA6IT17_09","DQA6IT17_10","DQA6IT17_11","DQA6IT17_12","DQA6IT17_13","DQA6IT17_14","DQA6IT17_15","DQA6IT17_16","DQA6IT17_17","DQA6IT17_18","DQA6IT17_19","DQA6IT17_20","DQA6IT17_21","DQA6IT17_22","DQA6IT17_23","DQA6IT17_24","DQA6IT17_25","DQA6IT17_26","DQA6IT17_27","DQA6IT17_28","DQA6IT17_29","DQA6IT18","DQA6IT19_01","DQA6IT19_02","DQA6IT19_03","DQA6IT19_04","DQA6IT19_05","DQA6IT19_06"
"13","15261660215",152,728.898184803912,792.333010542342,833.543125254815,"Privada","Urbana","Niña",12,"[CINE-P 3]","[CINE-P 3]","Sí","Sí","Sí","Sí","Sí","Sí","No","Tres o más (3 o más)","Dos (2)","Dos (2)","Uno (1)","Uno (1)","Dos (2)","Uno (1)","Uno (1)","Hay 10 o menos","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Nunca o casi nunca","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"14","15261290402",152,743.275791584459,861.259759448302,724.630357094242,"Privada","Urbana","Niña",12,"No sé","No sé","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Tres o más (3 o más)","Uno (1)","Uno (1)","Uno (1)","Cero (0)","Tres o más (3 o más)","Uno (1)","Hay entre 31 y 50","Siempre o casi siempre","A veces","A veces","Nunca o casi nunca","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","Siempre o casi siempre","A veces","A veces","Nunca o casi nunca","Siempre o casi siempre","A veces","A veces","A veces","A veces","A veces","Nunca he repetido","No","No","No","No","No","No"
"15","15260150125",152,746.248758836519,677.806523511597,646.65924211913,"Publico","Urbana","Niño",13,"[CINE-P 3]","[CINE-P 4-5]","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Dos (2)","Uno (1)","Uno (1)","Uno (1)","Cero (0)","Tres o más (3 o más)","Uno (1)","Hay entre 31 y 50","A veces","Siempre o casi siempre","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca o casi nunca","A veces","A veces","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","A veces","Siempre o casi siempre","Una vez","Sí","Sí","Sí","Sí","Sí","Sí"
"16","15261290416",152,879.536648597864,858.040399938525,840.774958028732,"Privada","Urbana","Niña",12,"No sé","No sé","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Uno (1)","Dos (2)","Uno (1)","Uno (1)","Uno (1)","Cero (0)","Dos (2)","Dos (2)","Hay más de 50","Siempre o casi siempre","A veces","Siempre o casi siempre","Nunca o casi nunca","A veces","Nunca o casi nunca","A veces","A veces","Siempre o casi siempre","A veces","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Nunca o casi nunca","A veces","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Nunca o casi nunca","A veces","A veces","A veces","A veces","Nunca he repetido","Sí","No","No","Sí","No","No"
"17","15260980103",152,1086.1702998813,840.254449590615,877.247556556286,"Privada","Urbana","Niña",12,"[CINE-P 6-7-8]","[CINE-P 6-7-8]","Sí","Sí","Sí","No","Sí","Sí","Sí","Tres o más (3 o más)","Uno (1)","Tres o más (3 o más)","Tres o más (3 o más)","Uno (1)","Uno (1)","Tres o más (3 o más)","Dos (2)","Hay más de 50","Siempre o casi siempre","Siempre o casi siempre","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","A veces","Nunca o casi nunca","Nunca o casi nunca","A veces","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","A veces","A veces","A veces","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Nunca he repetido","No","No","No","No","Sí","No"
"18","15260270209",152,617.636562016965,493.941003645962,664.221162044796,"Publico","Urbana","Niño",12,"No sé","No sé","Sí","Sí","Sí","No","No","Sí","Sí","Uno (1)","Cero (0)","Uno (1)","Tres o más (3 o más)","Dos (2)","Uno (1)","Dos (2)","Uno (1)","Hay entre 21 y 30","A veces","Siempre o casi siempre","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","No","No","No","Sí","No","Sí"
"19","15261740304",152,916.031434716938,1088.93500984238,870.440909638896,"Privada","Urbana","Niño",12,"[CINE-P 4-5]","[CINE-P 4-5]","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Uno (1)","Dos (2)","Uno (1)","Uno (1)","Cero (0)","Tres o más (3 o más)","Uno (1)","Hay más de 50","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","A veces","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"20","15260310105",152,825.863996733009,774.412789467286,749.224327285214,"Publico","Urbana","Niña",12,"[CINE-P 4-5]","No sé","Sí","Sí","Sí","No","No","No","Sí","Dos (2)","Uno (1)","Uno (1)","Uno (1)","Uno (1)","Uno (1)","Cero (0)","Uno (1)","Hay entre 21 y 30","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","A veces","Nunca o casi nunca","A veces","Nunca o casi nunca","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","A veces","Nunca o casi nunca","Nunca o casi nunca","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","A veces","Siempre o casi siempre","Nunca o casi nunca","A veces","Nunca o casi nunca","A veces","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"21","15261300116",152,712.447327036874,791.599892435478,711.655407960354,"Privada","Rural","Niño",12,"No sé","[CINE-P 6-7-8]","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Dos (2)","Tres o más (3 o más)","Uno (1)","Uno (1)","Cero (0)","Tres o más (3 o más)","Tres o más (3 o más)","Hay más de 50","A veces","Siempre o casi siempre","A veces","Nunca o casi nunca","A veces","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Nunca o casi nunca","Nunca he repetido","No","No","No","No","Sí","Sí"
"22","15241170119",152,977.910619732117,897.252014371893,783.38611365402,"Privada","Urbana","Niño",12,"Perdido","Perdido","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Tres o más (3 o más)","Tres o más (3 o más)","Uno (1)","Uno (1)","Cero (0)","Tres o más (3 o más)","Dos (2)","Hay más de 50","Siempre o casi siempre","A veces","Nunca o casi nunca","Nunca o casi nunca","A veces","Nunca o casi nunca","A veces","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"23","15260630110",152,839.160701696823,771.440359779417,833.83942197695,"Publico","Rural","Niño",12,"Perdido","[CINE-P 1-2]","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Tres o más (3 o más)","Dos (2)","Dos (2)","Uno (1)","Uno (1)","Dos (2)","Cero (0)","Hay entre 11 y 20","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Nunca o casi nunca","A veces","A veces","Siempre o casi siempre","A veces","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","A veces","Nunca o casi nunca","A veces","A veces","Nunca he repetido","No","No","No","Sí","No","No"
"24","15261470101",152,568.563424902677,605.940340639263,654.543615895988,"Privada","Urbana","Niño",12,"Perdido","No sé","Sí","Sí","No","Sí","Sí","No","No","Dos (2)","Uno (1)","Dos (2)","Uno (1)","Uno (1)","Cero (0)","Cero (0)","Cero (0)","Hay entre 21 y 30","Siempre o casi siempre","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","A veces","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","A veces","Nunca o casi nunca","A veces","A veces","A veces","A veces","Nunca he repetido","No","No","No","No","No","No"
"25","15260770122",152,799.820972702492,880.474156220866,730.865360950977,"Publico","Rural","Niña",12,"[CINE-P 1-2]","[CINE-P 1-2]","Sí","Sí","No","No","Sí","Sí","Sí","Tres o más (3 o más)","Perdido","Uno (1)","Uno (1)","Uno (1)","Tres o más (3 o más)","Dos (2)","Uno (1)","Hay entre 11 y 20","A veces","A veces","A veces","Nunca o casi nunca","A veces","A veces","Siempre o casi siempre","A veces","A veces","A veces","A veces","A veces","A veces","Siempre o casi siempre","A veces","A veces","A veces","A veces","A veces","A veces","A veces","Siempre o casi siempre","A veces","A veces","A veces","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"26","15261090219",152,966.020818864017,858.040399938525,1042.1072331922,"Privada","Urbana","Niña",12,"[CINE-P 6-7-8]","[CINE-P 6-7-8]","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Perdido","Dos (2)","Dos (2)","Uno (1)","Uno (1)","Tres o más (3 o más)","Dos (2)","Hay más de 50","Siempre o casi siempre","Siempre o casi siempre","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","A veces","A veces","A veces","Nunca o casi nunca","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Nunca o casi nunca","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"27","15261510114",152,792.492246086554,857.424671279448,724.186395252544,"Privada","Urbana","Niña",12,"[CINE-P 3]","[CINE-P 3]","Sí","Sí","Sí","No","Sí","Sí","Sí","Dos (2)","Uno (1)","Uno (1)","Uno (1)","Cero (0)","Tres o más (3 o más)","Cero (0)","Cero (0)","Hay entre 31 y 50","A veces","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"28","15261280316",152,780.661072230014,763.331321493914,711.655407960354,"Privada","Urbana","Niña",12,"No sé","No sé","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Dos (2)","Dos (2)","Dos (2)","Uno (1)","Uno (1)","Uno (1)","Dos (2)","Tres o más (3 o más)","Hay más de 50","Perdido","Nunca o casi nunca","Nunca o casi nunca","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","A veces","Siempre o casi siempre","Nunca o casi nunca","A veces","Nunca o casi nunca","Siempre o casi siempre","A veces","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","No","Sí","No","No","No","Sí"
"29","15261720223",152,977.263164611143,885.855040893083,841.20973212991,"Privada","Urbana","Niña",12,"[CINE-P 6-7-8]","No sé","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Tres o más (3 o más)","Tres o más (3 o más)","Dos (2)","Uno (1)","Tres o más (3 o más)","Uno (1)","Uno (1)","Hay entre 11 y 20","Siempre o casi siempre","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"30","15260200109",152,760.733568159889,787.895636127489,699.967567110936,"Publico","Urbana","Niña",12,"[CINE-P 1-2]","Perdido","Sí","Sí","No","Sí","No","No","Sí","Tres o más (3 o más)","Dos (2)","Dos (2)","Uno (1)","Uno (1)","Tres o más (3 o más)","Cero (0)","Cero (0)","Hay más de 50","A veces","A veces","A veces","A veces","A veces","A veces","A veces","A veces","A veces","A veces","A veces","A veces","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Nunca o casi nunca","A veces","A veces","Nunca o casi nunca","A veces","A veces","A veces","A veces","A veces","A veces","Nunca he repetido","No","No","No","No","No","No"
"31","15261320104",152,669.315890989793,673.866863289994,715.91883067435,"Privada","Urbana","Niño",12,"[CINE-P 1-2]","[CINE-P 1-2]","Sí","Sí","Sí","No","Sí","No","Sí","Tres o más (3 o más)","Uno (1)","Uno (1)","Uno (1)","Uno (1)","Cero (0)","Cero (0)","Dos (2)","Hay más de 50","A veces","A veces","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","A veces","A veces","A veces","Siempre o casi siempre","A veces","Nunca he repetido","No","No","No","No","No","No"
"32","15260180220",152,696.479553042866,811.726714003948,798.742579493849,"Publico","Urbana","Niño",12,"[CINE-P 6-7-8]","No sé","Sí","Sí","Sí","Sí","Sí","Sí","No","Tres o más (3 o más)","Dos (2)","Tres o más (3 o más)","Uno (1)","Uno (1)","Perdido","Tres o más (3 o más)","Uno (1)","Hay entre 11 y 20","A veces","Siempre o casi siempre","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","A veces","Nunca o casi nunca","A veces","Una vez","No","No","No","No","No","No"
"33","15260150110",152,703.730029578287,686.884228713883,696.076945443166,"Publico","Urbana","Niño",12,"Perdido","[CINE-P 1-2]","Sí","Sí","Sí","No","Sí","No","Sí","Dos (2)","Uno (1)","Uno (1)","Uno (1)","Uno (1)","Uno (1)","Dos (2)","Uno (1)","Hay entre 31 y 50","A veces","A veces","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"34","15261080218",152,828.651924839791,697.194336906713,824.852634341359,"Privada","Urbana","Niña",12,"[CINE-P 6-7-8]","[CINE-P 6-7-8]","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Dos (2)","Uno (1)","Tres o más (3 o más)","Dos (2)","Uno (1)","Perdido","Perdido","Dos (2)","Hay más de 50","Siempre o casi siempre","A veces","Nunca o casi nunca","Nunca o casi nunca","A veces","Nunca o casi nunca","A veces","Nunca o casi nunca","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Perdido","A veces","A veces","Siempre o casi siempre","A veces","Nunca o casi nunca","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","Perdido","Perdido","Nunca he repetido","No","No","No","No","No","No"
"35","15260130136",152,692.268326542332,501.974767079028,663.723741187988,"Publico","Urbana","Niña",13,"[CINE-P 3]","[CINE-P 1-2]","Sí","Sí","Sí","Sí","No","No","Sí","Uno (1)","Cero (0)","Uno (1)","Uno (1)","Uno (1)","Dos (2)","Cero (0)","Cero (0)","Hay entre 31 y 50","Siempre o casi siempre","A veces","A veces","A veces","A veces","Nunca o casi nunca","A veces","A veces","A veces","A veces","A veces","A veces","A veces","A veces","A veces","A veces","A veces","A veces","Nunca o casi nunca","A veces","A veces","A veces","A veces","Nunca o casi nunca","A veces","A veces","A veces","A veces","A veces","Dos veces o más","No","No","No","No","No","No"
"36","15260360204",152,754.693126603347,734.159620207333,730.865360950977,"Publico","Urbana","Niño",12,"[CINE-P 1-2]","[CINE-P 1-2]","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Dos (2)","Uno (1)","Uno (1)","Uno (1)","Dos (2)","Cero (0)","Dos (2)","Uno (1)","Hay entre 11 y 20","A veces","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","Sí","No","Sí","No","No","No"
"37","15260820136",152,758.481775739456,833.132483220304,824.852634341359,"Publico","Rural","Niña",12,"[CINE-P 1-2]","No sé","Sí","Sí","Sí","No","No","No","Sí","Tres o más (3 o más)","Dos (2)","Uno (1)","Uno (1)","Uno (1)","Tres o más (3 o más)","Dos (2)","Dos (2)","Hay más de 50","Siempre o casi siempre","A veces","Siempre o casi siempre","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","Nunca he repetido","No","No","No","No","No","No"
"38","15261550111",152,695.410281742729,829.873710286403,753.317023249181,"Privada","Urbana","Niña",13,"[CINE-P 4-5]","[CINE-P 3]","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Dos (2)","Dos (2)","Uno (1)","Uno (1)","Uno (1)","Dos (2)","Dos (2)","Hay entre 11 y 20","A veces","Siempre o casi siempre","Nunca o casi nunca","Nunca o casi nunca","A veces","Nunca o casi nunca","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Nunca o casi nunca","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","Nunca he repetido","No","Sí","No","No","Sí","No"
"39","15261750331",152,736.928548663219,740.260577341231,793.59660449715,"Privada","Urbana","Niña",12,"No sé","No sé","Sí","Sí","No","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Tres o más (3 o más)","Tres o más (3 o más)","Uno (1)","Uno (1)","Cero (0)","Tres o más (3 o más)","Dos (2)","Hay más de 50","Siempre o casi siempre","A veces","Nunca o casi nunca","A veces","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","A veces","A veces","Nunca o casi nunca","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","A veces","Nunca o casi nunca","Nunca o casi nunca","A veces","Nunca o casi nunca","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"40","15260820101",152,703.730029578287,819.979720118117,754.755959887372,"Publico","Rural","Niña",12,"[CINE-P 1-2]","[CINE-P 1-2]","Sí","Sí","No","No","Sí","Sí","Sí","Tres o más (3 o más)","Uno (1)","Uno (1)","Uno (1)","Uno (1)","Dos (2)","Tres o más (3 o más)","Cero (0)","Hay entre 31 y 50","Siempre o casi siempre","A veces","A veces","Nunca o casi nunca","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Nunca he repetido","No","No","No","No","No","No"
"41","15261460119",152,694.450952545372,726.518530377495,664.221162044796,"Privada","Urbana","Niña",14,"Perdido","Perdido","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Dos (2)","Dos (2)","Uno (1)","Uno (1)","Uno (1)","Uno (1)","Uno (1)","Dos (2)","Hay entre 11 y 20","Siempre o casi siempre","A veces","Siempre o casi siempre","Nunca o casi nunca","A veces","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Nunca o casi nunca","A veces","A veces","Nunca o casi nunca","A veces","A veces","Siempre o casi siempre","Dos veces o más","No","No","Sí","Sí","Sí","Sí"
"42","15260280130",152,641.82099337517,759.400762135943,753.317023249181,"Publico","Urbana","Niño",12,"Perdido","Perdido","Sí","Sí","Sí","No","Sí","Sí","Sí","Tres o más (3 o más)","Dos (2)","Uno (1)","Uno (1)","Uno (1)","Uno (1)","Tres o más (3 o más)","Uno (1)","Hay más de 50","Siempre o casi siempre","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"43","15260260136",152,825.863996733009,805.359816580475,699.967567110936,"Publico","Urbana","Niña",12,"[CINE-P 3]","[CINE-P 3]","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Dos (2)","Uno (1)","Uno (1)","Uno (1)","Uno (1)","Uno (1)","Cero (0)","Cero (0)","Hay entre 21 y 30","A veces","Siempre o casi siempre","A veces","A veces","A veces","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","A veces","Nunca o casi nunca","Siempre o casi siempre","A veces","Nunca he repetido","No","No","No","No","No","No"
