ge1,ge2,ge3,ge4,ge5,ge6,ses,edu,civ_level,cty
1,1,1,2,4,4,-0.47,none-tertiary,level 2,MEX
2,1,1,2,3,2,-0.17,none-tertiary,level 1,MEX
2,2,2,2,2,3,0.05,none-tertiary,level 2,MEX
1,1,1,1,4,4,-0.14,none-tertiary,level 2,MEX
1,1,2,2,3,3,1.62,tertiary,level 2,MEX
1,1,1,1,3,3,1.08,tertiary,level 2,MEX
1,1,2,2,2,3,0.06,none-tertiary,level 2,MEX
1,1,1,1,4,4,1.09,tertiary,level 1,MEX
1,1,1,1,1,1,-0.16,none-tertiary,level 0,MEX
1,1,1,1,3,3,-0.06,none-tertiary,level 0,MEX
1,1,1,3,4,4,-0.07,none-tertiary,level 3,MEX
2,1,2,4,3,4,1.95,tertiary,level 1,MEX
1,1,1,2,1,3,-0.16,none-tertiary,level 1,MEX
1,2,2,1,2,2,-0.88,none-tertiary,level 1,MEX
2,1,2,3,3,4,2.29,tertiary,level 2,MEX
1,2,3,2,2,3,0.95,tertiary,level 0,MEX
1,1,1,2,4,4,-0.29,none-tertiary,level 1,MEX
1,1,1,3,4,3,-0.53,none-tertiary,level 2,MEX
1,1,1,2,2,3,0.75,tertiary,level 1,MEX
2,1,1,2,2,2,-0.39,none-tertiary,level 1,MEX
1,1,1,2,2,2,0.58,none-tertiary,level 2,MEX
1,1,1,1,4,3,1.47,tertiary,level 2,MEX
1,1,1,2,4,4,2.08,tertiary,level 2,MEX
1,1,2,1,2,3,0.75,tertiary,level 1,MEX
1,1,1,2,4,4,1.58,tertiary,level 3,MEX
1,1,1,1,4,4,-0.09,none-tertiary,level 2,MEX
1,1,1,1,4,3,2.11,tertiary,level 3,MEX
1,1,1,1,4,4,2.38,tertiary,level 2,MEX
1,2,1,2,4,4,2.06,tertiary,level 2,MEX
1,1,1,1,4,4,1.95,none-tertiary,level 3,MEX
1,1,1,1,4,4,1.72,tertiary,level 2,MEX
1,1,1,2,4,4,0.63,tertiary,level 3,MEX
1,1,1,1,3,4,1.43,tertiary,level 2,MEX
1,1,1,3,4,4,2.06,tertiary,level 2,MEX
1,1,1,2,3,4,1.57,tertiary,level 2,MEX
1,1,1,2,4,4,1.85,tertiary,level 3,MEX
1,2,1,3,4,4,0.38,none-tertiary,level 1,MEX
1,1,1,2,4,4,2.05,tertiary,level 2,MEX
1,1,1,2,1,1,-0.29,none-tertiary,level 0,MEX
1,2,2,3,3,2,-0.01,none-tertiary,level 1,MEX
1,1,1,4,4,4,-1.21,none-tertiary,level 3,MEX
1,1,1,2,4,3,1.86,tertiary,level 2,MEX
2,1,1,2,4,4,1.72,tertiary,level 1,MEX
1,1,1,2,4,4,1.2,tertiary,level 2,MEX
1,1,1,2,2,2,-0.8,none-tertiary,level 2,MEX
1,3,1,2,3,3,0.39,tertiary,level 2,MEX
2,2,2,2,2,2,0.01,none-tertiary,level 1,MEX
1,1,1,2,3,3,-0.28,none-tertiary,level 3,MEX
1,1,1,2,4,4,0.77,none-tertiary,level 2,MEX
1,1,1,1,1,4,-0.41,none-tertiary,level 1,MEX
1,1,1,3,1,1,1.57,tertiary,level 2,MEX
2,2,2,2,2,2,-0.48,none-tertiary,level 1,MEX
1,1,1,1,2,2,-0.75,none-tertiary,level 0,MEX
1,1,1,3,4,4,-0.41,none-tertiary,level 2,MEX
2,2,2,3,3,3,-0.34,none-tertiary,level 1,MEX
1,2,1,3,3,3,-0.06,none-tertiary,level 1,MEX
1,1,1,2,4,4,1.65,tertiary,level 2,MEX
1,1,1,2,3,3,-0.52,none-tertiary,level 2,MEX
1,1,1,1,4,4,0.63,tertiary,level 2,MEX
1,1,1,1,3,3,-0.61,none-tertiary,level 1,MEX
1,1,1,3,4,4,-1.4,none-tertiary,level 2,MEX
1,1,2,3,3,3,-0.52,none-tertiary,level 1,MEX
1,1,1,3,4,4,1.1,tertiary,level 2,MEX
2,1,2,2,3,3,1.11,tertiary,level 2,MEX
1,1,1,2,2,2,0.66,none-tertiary,level 0,MEX
1,1,3,1,2,1,0.56,tertiary,level 1,MEX
1,1,1,1,4,4,1.95,tertiary,level 1,MEX
2,2,2,2,3,3,-0.36,none-tertiary,level 0,MEX
1,1,1,1,4,4,2.25,tertiary,level 3,MEX
1,3,2,2,3,2,1.54,tertiary,level 0,MEX
2,1,2,1,2,3,-0.61,none-tertiary,level 0,MEX
1,1,1,2,3,3,0.44,tertiary,level 2,MEX
1,1,1,2,4,4,-0.02,none-tertiary,level 1,MEX
1,1,1,1,3,4,0.86,none-tertiary,level 1,MEX
1,1,1,1,4,4,0.37,none-tertiary,level 3,MEX
2,1,2,3,3,1,1.04,tertiary,level 1,MEX
1,1,1,1,4,4,1.38,tertiary,level 3,MEX
1,2,3,1,2,3,-0.53,none-tertiary,level 1,MEX
1,1,1,2,3,3,2.63,tertiary,level 2,MEX
1,1,1,2,4,3,1.58,tertiary,level 1,MEX
1,1,1,2,2,3,0.31,tertiary,level 2,MEX
1,1,1,1,4,4,-0.29,none-tertiary,level 1,MEX
1,1,1,1,1,2,0.24,none-tertiary,level 2,MEX
2,1,1,2,3,4,1.43,tertiary,level 1,MEX
1,2,1,2,2,3,0.43,none-tertiary,level 2,MEX
2,2,2,3,2,2,-0.86,none-tertiary,level 2,MEX
1,1,1,4,4,4,-0.92,none-tertiary,level 1,MEX
1,1,1,1,4,4,-0.35,none-tertiary,level 2,MEX
1,1,2,1,1,3,0.29,none-tertiary,level 1,MEX
1,1,3,2,2,2,0.44,tertiary,level 0,MEX
1,1,1,1,1,1,-0.86,none-tertiary,level 2,MEX
1,1,1,2,2,3,-0.22,none-tertiary,level 2,MEX
2,2,2,2,3,3,-1.24,none-tertiary,level 1,MEX
2,1,1,1,4,4,0.1,none-tertiary,level 2,MEX
2,2,2,3,2,2,-0.17,none-tertiary,level 1,MEX
2,2,2,3,3,4,-0.96,none-tertiary,level 2,MEX
1,1,1,3,3,3,-0.67,none-tertiary,level 2,MEX
1,1,1,1,3,4,0.56,tertiary,level 2,MEX
1,1,1,1,2,4,0.31,tertiary,level 1,MEX
1,2,2,3,1,3,-0.94,none-tertiary,level 1,MEX
2,2,2,2,3,3,-0.99,none-tertiary,level 1,MEX
1,1,1,3,3,3,-0.34,none-tertiary,level 3,MEX
1,2,1,1,2,1,0.29,none-tertiary,level 0,MEX
1,2,3,3,4,2,0.47,none-tertiary,level 0,MEX
2,1,1,2,2,2,-1,none-tertiary,level 0,MEX
2,2,2,3,3,3,0.85,none-tertiary,level 2,MEX
1,1,1,2,1,1,0.67,tertiary,level 0,MEX
1,1,1,1,1,3,-0.07,none-tertiary,level 1,MEX
1,1,1,1,1,1,-0.2,none-tertiary,level 1,MEX
1,2,1,1,2,3,0.58,tertiary,level 2,MEX
1,1,1,2,3,3,-0.8,none-tertiary,level 2,MEX
1,1,1,1,1,1,-1.17,none-tertiary,level 1,MEX
2,1,3,3,2,2,-0.56,none-tertiary,level 1,MEX
1,1,1,1,1,3,-0.31,none-tertiary,level 1,MEX
1,1,1,1,1,1,0.18,tertiary,level 1,MEX
2,2,2,2,2,1,2.4,tertiary,level 1,MEX
1,2,2,1,4,4,0.58,tertiary,level 1,MEX
1,1,1,1,1,2,0.18,none-tertiary,level 0,MEX
1,1,1,2,4,4,0.13,none-tertiary,level 2,MEX
2,1,1,2,3,3,-0.75,none-tertiary,level 1,MEX
2,2,2,1,1,2,-1.08,none-tertiary,level 0,MEX
1,1,1,3,3,3,-1.05,none-tertiary,level 1,MEX
1,2,2,1,1,1,-0.63,none-tertiary,level 1,MEX
1,1,1,2,2,2,0.06,none-tertiary,level 1,MEX
2,2,3,2,2,2,-0.91,none-tertiary,level 1,MEX
1,1,1,3,3,3,-0.86,none-tertiary,level 2,MEX
1,1,1,2,2,2,-1.1,none-tertiary,level 1,MEX
1,1,2,2,2,2,-0.39,none-tertiary,level 1,MEX
1,1,1,2,4,4,0.39,none-tertiary,level 2,MEX
1,1,1,1,1,1,0.92,tertiary,level 0,MEX
1,1,1,2,4,3,-0.82,none-tertiary,level 2,MEX
1,1,1,2,4,4,-0.63,none-tertiary,level 1,MEX
1,1,1,2,4,3,-0.9,none-tertiary,level 3,MEX
1,2,2,1,1,3,1.1,none-tertiary,level 0,MEX
1,1,1,2,1,1,-0.73,none-tertiary,level 1,MEX
1,2,1,1,1,3,-0.47,none-tertiary,level 1,MEX
1,1,2,2,3,3,-0.97,none-tertiary,level 1,MEX
1,1,1,1,3,4,-1.1,none-tertiary,level 1,MEX
1,2,1,1,1,2,0.1,none-tertiary,level 0,MEX
1,1,2,1,2,1,-0.34,none-tertiary,level 1,MEX
1,1,1,2,3,3,-0.2,none-tertiary,level 0,MEX
1,1,1,1,1,1,1.35,none-tertiary,level 0,MEX
2,2,2,2,3,3,-1.24,none-tertiary,level 1,MEX
1,1,1,2,4,4,-0.47,none-tertiary,level 3,MEX
1,1,1,1,1,1,-1.21,none-tertiary,level 2,MEX
1,1,1,3,4,4,-0.69,none-tertiary,level 2,MEX
1,1,1,4,4,4,1.08,tertiary,level 1,MEX
1,1,1,1,4,4,-0.7,none-tertiary,level 2,MEX
2,2,1,3,4,4,0.06,none-tertiary,level 2,MEX
1,1,1,4,4,4,0.13,none-tertiary,level 2,MEX
1,1,1,1,2,3,-0.61,none-tertiary,level 1,MEX
1,1,1,1,1,3,-0.72,none-tertiary,level 1,MEX
1,2,1,2,3,3,-0.8,none-tertiary,level 0,MEX
1,1,1,2,3,3,-0.36,none-tertiary,level 2,MEX
1,1,1,2,3,4,-0.52,none-tertiary,level 2,MEX
1,1,1,1,1,1,-0.81,none-tertiary,level 2,MEX
1,1,1,3,1,4,-0.79,none-tertiary,level 3,MEX
1,1,1,4,4,4,-1.43,none-tertiary,level 2,MEX
1,1,1,2,3,4,0.64,none-tertiary,level 2,MEX
2,2,1,2,1,2,-0.52,none-tertiary,level 0,MEX
1,1,2,2,3,2,-1.08,none-tertiary,level 1,MEX
1,1,1,3,1,4,-0.36,none-tertiary,level 2,MEX
2,1,2,2,2,3,-0.15,none-tertiary,level 1,MEX
1,2,2,1,3,3,-0.38,none-tertiary,level 0,MEX
1,1,1,3,3,3,0.81,none-tertiary,level 1,MEX
1,1,1,1,4,4,0.19,none-tertiary,level 2,MEX
1,1,1,2,4,4,-0.03,none-tertiary,level 2,MEX
1,2,2,2,1,1,-1.02,none-tertiary,level 1,MEX
1,3,1,4,2,3,-1.01,none-tertiary,level 0,MEX
1,1,1,1,1,1,-0.28,none-tertiary,level 1,MEX
1,1,1,1,3,3,-0.47,none-tertiary,level 2,MEX
1,1,1,1,1,4,-0.23,none-tertiary,level 0,MEX
1,1,1,1,4,4,-1.24,none-tertiary,level 1,MEX
1,1,1,3,4,3,-0.62,none-tertiary,level 2,MEX
1,1,1,1,3,4,0.98,tertiary,level 1,MEX
2,1,2,2,3,1,1.62,tertiary,level 0,MEX
1,1,1,4,4,4,2.11,tertiary,level 3,MEX
1,1,1,2,4,3,2.07,tertiary,level 3,MEX
1,1,1,1,4,4,2.33,tertiary,level 3,MEX
1,1,1,2,2,4,1.16,tertiary,level 3,MEX
1,2,1,1,3,2,1.86,tertiary,level 2,MEX
1,1,1,1,4,4,2.63,tertiary,level 3,MEX
1,1,1,1,4,4,2.63,tertiary,level 3,MEX
1,1,1,2,3,3,1.81,tertiary,level 3,MEX
1,1,1,1,4,4,2.11,tertiary,level 3,MEX
1,1,1,2,4,4,1.59,tertiary,level 2,MEX
1,1,4,3,4,4,1.4,tertiary,level 3,MEX
1,1,1,3,3,2,2.3,tertiary,level 3,MEX
1,1,1,1,4,4,2.11,tertiary,level 2,MEX
1,1,1,4,4,3,1.7,tertiary,level 3,MEX
1,1,1,1,3,3,2.22,tertiary,level 3,MEX
1,1,1,1,4,4,1.05,none-tertiary,level 2,MEX
1,2,1,2,4,4,2.74,tertiary,level 3,MEX
1,1,1,2,4,4,1.83,tertiary,level 2,MEX
1,1,1,3,4,4,2.22,tertiary,level 3,MEX
1,1,1,2,4,4,1.43,tertiary,level 2,MEX
1,1,1,2,3,3,-0.5,none-tertiary,level 2,MEX
1,1,1,2,3,3,-0.22,none-tertiary,level 3,MEX
1,2,1,3,3,2,-0.57,none-tertiary,level 1,MEX
2,1,4,4,1,1,0.77,none-tertiary,level 1,MEX
1,1,2,4,4,4,-0.61,none-tertiary,level 2,MEX
1,1,1,1,1,1,-0.29,none-tertiary,level 0,MEX
2,3,3,3,2,3,-0.21,none-tertiary,level 0,MEX
1,2,1,3,3,3,-0.71,none-tertiary,level 1,MEX
2,2,2,2,3,3,-1.02,none-tertiary,level 2,MEX
1,1,2,2,1,1,0.19,none-tertiary,level 1,MEX
1,1,1,1,1,1,-0.9,none-tertiary,level 1,MEX
2,2,2,3,4,4,-0.03,none-tertiary,level 1,MEX
2,2,1,1,2,2,-1.24,none-tertiary,level 0,MEX
1,1,1,1,1,3,-1.4,none-tertiary,level 2,MEX
1,1,2,3,2,2,-1.07,none-tertiary,level 2,MEX
1,1,1,3,4,4,-0.75,none-tertiary,level 2,MEX
1,1,1,2,3,3,-0.16,none-tertiary,level 3,MEX
2,2,1,3,2,4,-1.23,none-tertiary,level 0,MEX
1,1,1,2,3,3,-0.47,none-tertiary,level 3,MEX
1,1,1,2,2,2,-0.91,none-tertiary,level 1,MEX
1,1,1,2,1,2,-0.88,none-tertiary,level 2,MEX
2,3,2,3,3,2,-0.29,none-tertiary,level 0,MEX
1,1,1,3,4,4,-1.24,none-tertiary,level 2,MEX
1,1,1,1,1,1,-0.97,none-tertiary,level 1,MEX
2,2,2,2,2,3,-0.24,none-tertiary,level 1,MEX
2,3,3,2,2,3,-0.89,none-tertiary,level 0,MEX
1,1,1,1,4,4,-0.73,none-tertiary,level 2,MEX
2,2,2,4,4,4,-1.4,none-tertiary,level 0,MEX
1,1,1,2,4,4,-1.24,none-tertiary,level 2,MEX
2,2,2,2,2,3,-0.73,none-tertiary,level 1,MEX
1,1,1,2,3,3,-0.23,none-tertiary,level 2,MEX
1,1,1,2,2,2,-1.24,none-tertiary,level 0,MEX
1,1,1,2,3,3,-1.05,none-tertiary,level 1,MEX
1,1,1,2,3,4,-1.07,none-tertiary,level 1,MEX
1,1,1,2,1,3,-1.4,none-tertiary,level 0,MEX
1,1,1,4,4,4,-1.38,none-tertiary,level 3,MEX
1,1,3,2,3,3,-0.9,none-tertiary,level 2,MEX
1,1,1,2,1,2,-1.24,none-tertiary,level 2,MEX
1,2,1,1,3,3,-1.07,none-tertiary,level 0,MEX
1,1,1,4,4,4,-1.4,none-tertiary,level 0,MEX
1,1,1,2,1,3,0.19,none-tertiary,level 2,MEX
1,2,1,3,3,3,-1.57,none-tertiary,level 1,MEX
1,2,1,2,1,3,-0.97,none-tertiary,level 2,MEX
1,1,1,2,3,3,-0.9,none-tertiary,level 1,MEX
1,1,1,2,3,4,-0.47,none-tertiary,level 2,MEX
1,1,2,2,2,3,-1.07,none-tertiary,level 2,MEX
2,2,2,3,3,3,-1.07,none-tertiary,level 0,MEX
1,1,1,4,4,4,2.25,tertiary,level 3,MEX
2,2,2,2,3,2,0.1,none-tertiary,level 1,MEX
1,1,2,3,3,3,-0.29,none-tertiary,level 3,MEX
1,1,1,2,4,4,-0.08,none-tertiary,level 2,MEX
1,1,3,3,3,3,1.97,tertiary,level 2,MEX
1,1,1,2,3,3,1.61,tertiary,level 2,MEX
1,2,1,2,4,4,-0.5,none-tertiary,level 2,MEX
1,1,1,2,4,4,-0.23,none-tertiary,level 3,MEX
1,3,3,2,2,4,-0.27,none-tertiary,level 0,MEX
1,1,4,1,4,4,-0.43,none-tertiary,level 1,MEX
1,1,1,1,3,4,-0.18,none-tertiary,level 1,MEX
1,1,1,1,1,4,-0.28,none-tertiary,level 1,MEX
2,1,1,2,3,3,-0.28,none-tertiary,level 1,MEX
2,1,1,2,2,4,-0.65,none-tertiary,level 1,MEX
1,1,1,1,3,4,0.28,none-tertiary,level 2,MEX
1,1,1,2,3,3,0.42,tertiary,level 2,MEX
1,1,2,2,2,2,-0.89,none-tertiary,level 0,MEX
1,1,1,1,3,3,0.05,none-tertiary,level 2,MEX
1,1,1,4,4,4,-0.53,none-tertiary,level 2,MEX
1,1,2,2,4,4,1.11,tertiary,level 2,MEX
1,1,1,2,3,3,0.15,none-tertiary,level 1,MEX
1,1,1,2,3,2,-0.18,none-tertiary,level 1,MEX
1,1,1,1,1,1,-0.63,none-tertiary,level 1,MEX
1,1,1,2,1,2,-0.91,none-tertiary,level 2,MEX
1,2,2,3,4,3,-1.24,none-tertiary,level 0,MEX
1,1,1,1,3,3,-0.21,none-tertiary,level 2,MEX
1,2,2,3,4,1,2.05,tertiary,level 0,MEX
1,1,1,2,1,4,0.21,none-tertiary,level 2,MEX
1,2,3,3,4,2,0.43,none-tertiary,level 0,MEX
1,1,1,2,4,4,0.25,none-tertiary,level 2,MEX
1,1,1,3,4,4,-0.9,none-tertiary,level 1,MEX
1,1,1,1,2,1,-0.38,none-tertiary,level 2,MEX
2,2,2,3,2,3,-1.57,none-tertiary,level 0,MEX
1,1,1,1,4,4,-0.89,none-tertiary,level 2,MEX
1,2,1,2,3,4,-0.56,none-tertiary,level 2,MEX
2,1,1,3,2,2,-1.03,none-tertiary,level 0,MEX
2,1,1,2,3,3,-1.07,none-tertiary,level 0,MEX
1,1,1,3,4,4,-1.4,none-tertiary,level 1,MEX
2,1,1,2,2,2,-0.36,none-tertiary,level 1,MEX
1,1,1,2,1,2,-0.89,none-tertiary,level 0,MEX
1,1,1,2,4,4,-1.09,none-tertiary,level 1,MEX
2,1,1,3,3,4,-1.1,none-tertiary,level 0,MEX
3,2,2,2,2,2,-1.3,none-tertiary,level 0,MEX
2,1,3,2,3,3,-1.21,none-tertiary,level 1,MEX
1,1,1,3,3,3,-0.57,none-tertiary,level 0,MEX
1,1,1,2,3,4,-1.23,none-tertiary,level 1,MEX
1,1,1,2,1,3,-0.9,none-tertiary,level 0,MEX
1,2,1,2,1,1,-0.09,none-tertiary,level 1,MEX
1,1,2,2,3,3,-1.35,none-tertiary,level 2,MEX
1,1,1,4,4,4,0.18,none-tertiary,level 2,MEX
1,1,1,2,3,3,0.1,none-tertiary,level 2,MEX
1,1,1,3,1,3,1.25,tertiary,level 1,MEX
1,1,1,2,3,3,-0.28,none-tertiary,level 3,MEX
1,1,1,2,4,4,0.1,none-tertiary,level 2,MEX
1,1,1,2,4,4,2.04,tertiary,level 3,MEX
1,1,1,4,3,3,-0.32,none-tertiary,level 2,MEX
1,1,2,2,3,1,-0.05,tertiary,level 1,MEX
1,1,1,2,3,3,0.39,tertiary,level 1,MEX
1,1,1,2,3,3,-0.59,none-tertiary,level 2,MEX
1,1,2,2,1,1,-0.8,none-tertiary,level 0,MEX
1,1,1,2,4,3,1.23,tertiary,level 2,MEX
1,1,1,4,4,4,-0.07,none-tertiary,level 3,MEX
1,1,1,2,1,3,2.16,tertiary,level 2,MEX
1,1,1,2,4,4,0.27,none-tertiary,level 3,MEX
1,1,2,2,1,3,-0.92,none-tertiary,level 2,MEX
2,3,3,3,3,3,0.92,tertiary,level 0,MEX
1,1,1,4,4,4,0.86,tertiary,level 2,MEX
1,1,1,2,4,4,0.43,none-tertiary,level 1,MEX
1,1,1,1,1,2,2.27,tertiary,level 1,MEX
1,1,1,2,2,3,1.24,tertiary,level 1,MEX
1,1,1,4,4,4,1.58,tertiary,level 3,MEX
2,3,2,1,4,3,2.04,tertiary,level 1,MEX
1,2,1,2,3,2,-0.33,none-tertiary,level 2,MEX
1,1,1,1,3,3,1.25,tertiary,level 2,MEX
1,1,1,2,4,4,2.4,tertiary,level 2,MEX
1,1,1,2,3,4,-1.3,none-tertiary,level 1,MEX
1,2,1,2,4,4,0.06,none-tertiary,level 2,MEX
1,1,1,3,4,4,1.07,tertiary,level 2,MEX
1,1,1,1,1,3,1.58,tertiary,level 2,MEX
1,2,1,2,4,4,-0.9,none-tertiary,level 2,MEX
1,2,2,1,2,2,-0.97,none-tertiary,level 1,MEX
1,1,1,1,1,2,-1.24,none-tertiary,level 0,MEX
1,2,2,2,1,2,-1.35,none-tertiary,level 0,MEX
1,1,1,2,3,3,-1.57,none-tertiary,level 1,MEX
1,1,1,2,1,4,-0.8,none-tertiary,level 2,MEX
1,1,1,2,4,4,-1.4,none-tertiary,level 2,MEX
3,2,3,3,2,1,-0.85,none-tertiary,level 1,MEX
1,1,1,2,4,4,-1.07,none-tertiary,level 2,MEX
1,1,1,4,4,3,-1.23,none-tertiary,level 2,MEX
1,1,1,2,3,3,-1.46,none-tertiary,level 2,MEX
1,1,1,3,2,3,-0.9,none-tertiary,level 2,MEX
1,1,1,1,2,3,-1.24,none-tertiary,level 1,MEX
2,2,2,2,3,2,0.35,none-tertiary,level 1,MEX
2,2,2,3,3,3,-0.97,none-tertiary,level 1,MEX
1,1,1,1,1,4,0.09,none-tertiary,level 0,MEX
1,1,1,1,4,4,0.62,tertiary,level 2,MEX
1,1,1,1,3,3,0.34,tertiary,level 1,MEX
2,2,2,3,3,3,-0.48,none-tertiary,level 1,MEX
1,1,1,1,1,1,0.06,none-tertiary,level 1,MEX
1,1,1,1,3,3,1.23,tertiary,level 2,MEX
2,1,1,2,3,2,1.64,tertiary,level 2,MEX
1,1,1,4,4,4,1.53,tertiary,level 2,MEX
1,1,1,4,4,4,1.53,none-tertiary,level 3,MEX
1,1,1,2,3,4,1.74,tertiary,level 3,MEX
1,1,1,1,4,4,-1.05,none-tertiary,level 2,MEX
1,1,1,1,1,3,-0.73,none-tertiary,level 0,MEX
1,1,2,2,3,2,-0.8,none-tertiary,level 0,MEX
1,1,1,2,3,3,-0.61,none-tertiary,level 1,MEX
1,1,1,2,3,3,-0.72,none-tertiary,level 1,MEX
1,1,1,1,3,3,-0.94,none-tertiary,level 1,MEX
1,2,2,2,2,3,-0.68,none-tertiary,level 1,MEX
1,1,1,1,3,3,-0.89,none-tertiary,level 2,MEX
1,1,1,2,3,1,0.66,none-tertiary,level 0,MEX
1,1,1,2,3,4,-0.91,none-tertiary,level 2,MEX
1,1,1,2,2,2,-0.75,none-tertiary,level 0,MEX
2,2,2,3,2,1,-0.89,none-tertiary,level 0,MEX
1,1,1,2,4,4,0.3,none-tertiary,level 3,MEX
1,1,1,1,1,1,-0.47,none-tertiary,level 1,MEX
2,2,2,2,3,3,-0.75,none-tertiary,level 1,MEX
1,1,1,1,3,4,-0.14,none-tertiary,level 1,MEX
1,1,1,2,3,3,1.1,tertiary,level 2,MEX
1,1,1,1,4,4,1.38,tertiary,level 2,MEX
1,1,1,1,4,4,0.74,tertiary,level 1,MEX
1,1,1,1,4,4,1.21,tertiary,level 2,MEX
1,1,1,2,4,4,1.12,tertiary,level 3,MEX
1,2,2,1,3,4,0.75,tertiary,level 2,MEX
2,2,2,2,3,3,0.43,none-tertiary,level 2,MEX
1,2,2,1,2,1,-0.1,none-tertiary,level 0,MEX
2,1,1,2,3,1,-0.29,none-tertiary,level 0,MEX
1,1,1,2,3,4,1.15,none-tertiary,level 3,MEX
1,1,1,1,2,3,2.08,tertiary,level 1,MEX
1,2,1,3,1,1,0.62,tertiary,level 1,MEX
1,1,1,1,1,2,0.85,tertiary,level 0,MEX
2,3,3,2,2,3,0.48,tertiary,level 0,MEX
1,1,1,1,1,1,2.04,tertiary,level 2,MEX
2,2,2,2,2,2,-0.67,none-tertiary,level 0,MEX
1,1,1,2,3,3,-0.14,none-tertiary,level 2,MEX
1,2,2,2,2,2,1.19,tertiary,level 0,MEX
1,1,1,2,3,2,-1.4,none-tertiary,level 1,MEX
1,1,1,1,3,4,0.74,tertiary,level 2,MEX
2,1,2,2,1,1,-0.53,none-tertiary,level 1,MEX
1,1,1,1,2,1,-0.59,none-tertiary,level 2,MEX
2,2,1,2,4,4,-0.13,none-tertiary,level 2,MEX
1,1,1,1,1,4,-0.96,none-tertiary,level 1,MEX
1,1,1,3,3,4,-0.08,none-tertiary,level 1,MEX
2,3,3,4,2,1,-0.77,none-tertiary,level 1,MEX
1,1,1,1,4,4,-0.24,none-tertiary,level 1,MEX
1,1,2,2,2,2,0.22,none-tertiary,level 0,MEX
1,2,1,3,1,3,-1.07,none-tertiary,level 1,MEX
1,1,1,1,1,1,-1.21,none-tertiary,level 0,MEX
1,1,1,4,4,4,1.64,tertiary,level 2,MEX
1,2,2,1,3,1,0.4,none-tertiary,level 0,MEX
1,1,1,2,3,1,-0.62,none-tertiary,level 2,MEX
1,1,1,2,4,4,1.07,tertiary,level 2,MEX
1,1,2,3,1,1,1.46,tertiary,level 1,MEX
1,1,2,1,2,2,0.09,none-tertiary,level 1,MEX
1,1,1,2,2,2,-0.32,none-tertiary,level 1,MEX
1,2,2,3,4,2,-0.82,none-tertiary,level 1,MEX
1,1,1,2,1,2,-0.41,none-tertiary,level 2,MEX
2,2,2,2,3,2,1.49,tertiary,level 1,MEX
1,1,1,2,3,4,1.77,tertiary,level 3,MEX
1,1,1,3,3,3,1.46,tertiary,level 1,MEX
1,1,1,4,4,4,2.74,tertiary,level 3,MEX
2,1,2,2,3,1,-0.63,none-tertiary,level 0,MEX
2,1,2,2,4,3,1.62,tertiary,level 3,MEX
1,1,2,2,2,4,0.82,tertiary,level 2,MEX
1,1,1,3,3,4,2.4,tertiary,level 1,MEX
1,1,1,2,4,2,1.48,tertiary,level 2,MEX
1,1,1,3,3,4,1.99,tertiary,level 2,MEX
1,1,1,1,1,1,0.25,none-tertiary,level 2,MEX
1,1,1,2,1,3,-0.52,none-tertiary,level 1,MEX
1,2,1,1,4,4,0.66,none-tertiary,level 3,MEX
1,1,1,1,3,3,0.73,none-tertiary,level 2,MEX
1,2,1,4,3,4,1.85,tertiary,level 3,MEX
1,1,1,1,3,1,0.38,none-tertiary,level 0,MEX
4,3,3,3,2,2,-0.75,none-tertiary,level 0,MEX
1,1,1,1,3,3,1.12,tertiary,level 2,MEX
2,1,1,2,3,2,-0.19,none-tertiary,level 1,MEX
1,1,1,1,1,4,1.92,tertiary,level 1,MEX
1,1,1,2,4,4,0.67,none-tertiary,level 3,MEX
1,1,1,1,4,4,0.73,tertiary,level 1,MEX
2,1,2,2,2,3,-0.89,none-tertiary,level 1,MEX
1,1,2,1,1,2,0.3,none-tertiary,level 1,MEX
1,1,1,4,4,3,-0.45,none-tertiary,level 2,MEX
1,1,1,1,1,4,-0.52,none-tertiary,level 2,MEX
1,1,1,1,1,1,-1.24,none-tertiary,level 1,MEX
1,1,1,2,3,3,-0.52,none-tertiary,level 2,MEX
1,1,1,1,4,4,-0.23,none-tertiary,level 0,MEX
1,1,1,4,1,2,-1.24,none-tertiary,level 0,MEX
1,1,1,1,4,4,0.92,tertiary,level 1,MEX
2,2,2,2,2,2,1.91,tertiary,level 1,MEX
1,2,3,2,3,2,-0.23,none-tertiary,level 0,MEX
1,1,1,2,3,3,-0.25,none-tertiary,level 2,MEX
2,2,2,2,3,3,-0.03,none-tertiary,level 2,MEX
2,2,3,3,2,2,0.8,tertiary,level 1,MEX
1,1,2,1,1,2,-0.2,none-tertiary,level 0,MEX
1,2,2,2,3,3,-0.9,none-tertiary,level 2,MEX
1,1,1,2,4,4,-0.41,none-tertiary,level 3,MEX
1,1,2,2,3,3,0.86,tertiary,level 1,MEX
2,3,2,2,2,3,1.88,tertiary,level 1,MEX
1,1,1,1,2,4,1.19,tertiary,level 1,MEX
1,1,1,1,1,1,-0.63,none-tertiary,level 1,MEX
2,2,1,3,4,4,-1.24,none-tertiary,level 1,MEX
1,1,1,3,3,3,-1.57,none-tertiary,level 1,MEX
1,1,2,2,3,3,0.01,none-tertiary,level 1,MEX
1,1,1,1,3,3,-0.34,none-tertiary,level 2,MEX
1,2,3,1,4,2,-0.63,none-tertiary,level 0,MEX
1,1,1,2,1,2,-0.41,none-tertiary,level 0,MEX
